"feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","id","target"
"20.088956410154594","50.66267338476886","97.46659980308283","61.83424833121269","36.11635692419934","29.594925030751188","63.60511463410645","19","0"
"37.70129612133217","72.03172136226573","94.43560199825203","45.13098137539187","47.40155110439156","54.01333831984628","62.24460155025319","20","1"
"82.93445315793514","35.712622289677626","78.99199961740777","62.79252046806518","20.82401246106048","29.80601661470723","78.08383960341862","21","0"
"70.60143757838317","73.68534495560252","56.588444841500824","33.22361043289423","58.485820955097694","52.544350967923826","87.90202104284928","22","1"
"64.57399627326171","42.88835530387734","83.70042282962504","60.55902972039324","13.78046480228915","80.69911638683884","45.37655815071015","23","0"
"23.775608655031327","42.52265835900466","97.16774094223433","50.72023053172937","23.385349603586658","71.78001258272958","22.897178494471163","24","0"
"45.57006546968245","67.7369628588635","96.78375845307741","52.48927656120067","-2.844282936963861","43.69423699799466","72.30157422653315","25","0"
"45.30646052088131","20.615634792116637","74.15555671611591","61.39459822864475","34.74460474043755","26.540600728839586","56.08703256994546","26","1"
"19.68832453162296","26.078439775332207","84.83826297358554","91.74631074451301","-0.22979245210535382","42.67478605615539","60.95727709407444","27","0"
"32.9301366365404","67.41699739148046","105.45473585434482","56.54773100294496","-1.0972225896115333","58.069666201443034","59.887738519156024","28","1"
"78.18850179367531","46.49684207626072","72.7225561772193","62.33766006018071","10.051198693651276","46.6537664888289","27.822199406918863","29","0"
"31.654983845355375","27.7624755096804","95.14857432191945","65.73286627183329","34.41777553222843","82.70810899048975","77.24923539858364","30","1"
"82.26534998396863","42.93873576078711","87.0079092263066","43.731657369834124","36.69579231322518","35.142417075560495","75.48403132118446","31","0"
"32.42178658276961","64.41608027716933","70.74076557174052","82.37886460288827","48.71308733013484","72.69722087270226","85.3571903389074","32","1"
"39.83817079882893","14.154508402224083","103.15737980374857","43.35739044213665","1.8016706268402451","47.649378561639","50.18300051604463","33","1"
"63.22263677546416","53.38986767801261","80.40135707696813","53.91325780343708","15.893400048834035","22.410487771733795","24.84035421401086","34","0"
"62.31181814154877","61.38442712182257","80.41736768735544","37.337187613819275","-1.8304800042685692","62.288707410660265","71.69435773915114","35","0"
"76.32487732377945","12.600941517359638","49.73187102773626","56.54139943172329","22.498172323215098","40.38071000299693","88.53798193207761","36","0"
"56.586463929332325","59.2330610680998","87.18108756850309","77.72638340991487","47.42311937450475","63.111770135592515","56.36203447938755","37","0"
"29.26362507570449","18.176139219510354","87.10621448041297","70.56111775993593","47.25967070480982","52.95401079744187","42.47159566789082","38","1"
"67.7336695895261","48.44664037151036","70.89600516573941","50.425453401007275","38.943565142459704","62.51211508564738","67.11237678962398","39","1"
"21.640465237273094","36.732393767417946","108.07240762971256","75.80376673274078","13.494072226122942","58.38110958471178","29.393710760693395","40","1"
"36.37346843268612","47.564512034199694","57.77191495498915","75.58908852331263","13.44225653253886","66.29883240886319","36.84066475128097","41","1"
"57.058892865674956","41.277208211831955","103.48375907662043","41.28855953000446","24.07204408265694","23.966781709519893","80.57584885088141","42","1"
"30.294546610031084","28.46578826099472","73.98230676638381","26.656803950681688","36.13630754997767","26.577874605607075","74.54438628579904","43","1"
"77.50314220940771","76.33721136469805","70.70817304369254","46.556119715954694","5.96179663852261","48.57516059433011","54.59812479475277","44","1"
"44.237549937926715","39.158475343857","105.60001703368187","47.847212140102755","47.09960442131171","75.6571813678574","41.026517599630374","45","0"
"61.632274929816326","34.970354838088184","103.1475098796169","57.34371441997628","27.8404431079011","80.06942502710409","55.69767907227682","46","0"
"85.02173417976223","17.930324430640134","45.35426218290901","90.39128796290589","0.9899992601927678","38.18338520921978","39.66755037530504","47","0"
"79.64400374113242","39.00723612915337","73.91406878699343","88.88510360677505","12.986693702722892","54.07551909331874","66.95192370404439","48","1"
"66.58646683330971","26.739059585980073","68.15916803602818","64.68192441597742","-1.0316388550652604","50.542920070555425","46.40129273926542","49","1"
"53.30112751099071","57.714710623553415","51.44496205150503","60.844713015533074","1.4682567844281031","28.455299522013043","42.362683054743364","50","1"
"55.527094991037906","45.30877088559273","55.25005029793598","35.57277090808877","10.380444074346666","53.83251320809516","25.56880623978546","51","0"
"85.14716539552069","64.04820662635012","75.04983441926646","46.02043711757264","36.309387043906455","69.11364842897221","79.63935601080794","52","0"
"46.82827217310281","41.38179696403692","84.95143456529931","31.404257309810898","51.09247469070539","47.87707829849028","31.721771067525317","53","0"
"19.903656467728805","13.532837498973242","55.592852625680656","75.31797379837009","22.637738668366215","59.805963126151426","23.194170444712306","54","0"
"67.10418458471712","44.919039487099035","45.25377559041216","67.78263921242427","-2.024573233640247","28.127912215135666","82.42555101159245","55","1"
"28.685506908356743","29.496117560000442","109.9579614446773","89.68589640777762","-1.7812853015149628","68.34275658331664","47.12704299171307","56","1"
"59.90258305330547","59.518231888978534","73.16968864745652","86.81562659269748","10.533546283331855","46.16069568095344","28.161850638990245","57","1"
"61.957050018912796","14.78853703631181","106.65367716116901","76.1819949752251","23.08152529288976","57.18044024378004","37.892448766283096","58","1"
"85.7546544116894","75.75334995820124","45.13155857452418","63.04264769870538","53.033968898615996","31.61479989945509","29.059865382589457","59","1"
"64.20352942309002","47.238767150873876","107.73383158747481","64.37170801357084","39.879973087958064","70.51954283477339","55.22078630119186","60","0"
"22.5350638761861","46.51589635123077","87.08283041440313","58.620412564359924","39.96272061055245","18.722928287473184","49.9005064865498","61","0"
"82.19841625778746","32.11448605095195","109.23183082914403","70.73578669960888","-2.8232737189444883","24.707162697260753","52.73917739403433","62","0"
"35.281932932403556","64.91546054931464","94.09079030156678","38.87490727995235","36.82428734640398","78.78563999752622","27.301805171558392","63","0"
"31.344664179123964","63.460425769191204","58.16524264023189","72.3987244074939","57.894556236895085","40.607142966651175","57.96542443071091","64","0"
"32.00596750231424","26.153538058988282","98.17802971381997","84.4084620866188","-1.202752697672583","59.18775917556646","34.74950318446139","65","1"
"54.020523669715566","18.22271539902355","80.20015972351965","40.00167594566376","1.1441095959759693","62.057339222880685","73.88510389040917","66","0"
"81.72374438804007","74.19017417834316","57.72226764669466","47.605503089905326","6.860023400295841","58.19877508728991","41.59714666525815","67","1"
"66.3140240952746","10.53720404260641","61.9774224410299","31.793206284653696","10.092030035563848","31.40812545326533","75.54772752987294","68","0"
"24.76308286993261","69.49750728353527","96.47617460458065","80.0813916511145","-4.1144484653327105","20.747572026695888","51.78748257047975","69","1"
"66.88734197126146","40.365379693241195","80.55160143484153","31.71091905258245","12.651358308121186","72.34372955861654","67.7048125156315","70","0"
"21.14916910319323","75.24083620249316","62.772846353687946","54.68714938538879","10.55868796339723","34.295866530126595","58.46716371567807","71","1"
"80.74984623107821","57.595983498805765","44.37554425272654","35.27223279245595","15.03370483676343","76.20823709047554","48.201034597338044","72","1"
"74.76974779343207","31.894386851867523","54.554917508606216","76.82246097743099","21.183720662843637","27.522961463753834","39.27668400705822","73","0"
"47.73549097789478","25.940261231881237","65.23942636081148","79.12195761130535","2.5023129332835303","56.749339525981036","41.97821875969923","74","0"
"23.860924635160302","21.91999013126815","102.96983093547783","90.24801998555581","47.33050332257656","49.34814861805508","71.86150438527817","75","1"
"42.49089653751725","74.05241893861904","82.59392982640549","68.50370184518022","10.330715399626708","22.162711831857457","44.616251272087744","76","0"
"33.65597275582733","76.12509772990111","67.33428762898139","67.2158252845185","-6.312819072146844","70.75319743208446","72.56659581558621","77","0"
"61.3512595276785","72.45260755907091","79.68946778116288","73.83030377467519","-2.6274165940434777","43.01500187232074","58.10835689635121","78","0"
"69.18026748760079","36.63024725633962","49.39371771364571","55.34937403604249","-2.2787553931586224","69.16108361612315","59.69812183879678","79","1"
"56.33854604363517","59.76656831859768","88.30526153083585","38.982642648566596","5.767626635815898","36.710745438122196","88.12909052085584","80","0"
"37.22167506960705","46.952500842093464","55.57241006099999","76.96019367560247","-3.4052185383446947","24.965845032716626","61.66507714474529","81","1"
"29.045852588376334","15.828646850827615","103.9715937854989","50.629922095027354","55.132762135487425","72.24241725860502","27.0232481176472","82","0"
"58.20052502381615","28.200378278581887","101.81855991642439","53.48411688144449","37.82279643721175","45.62692456755632","52.8089593679526","83","1"
"65.22360905131798","58.9444739426185","93.4889175411264","67.64695370970382","35.23197867728682","57.25511988937471","89.03503535134288","84","0"
"40.42653884571399","76.13853430752377","85.92244129768665","50.8257570370659","-0.4656265224847971","37.89555343538495","46.54079229880978","85","1"
"39.90675096294064","64.06155749665908","110.24611699236024","86.68350839352253","43.38637214916395","66.75877417115622","53.41141919978325","86","0"
"48.113894811590114","58.04052594234602","91.87307565516153","74.43309346205493","31.691480831386723","76.7970580810045","47.581126192207634","87","0"
"42.9999874873612","63.68215867455987","42.66675478448981","91.98958494647623","29.992902293943782","44.50555866562146","70.66852657634081","88","1"
"31.328166332682084","18.263934323107527","48.59792351770615","73.48197770601296","5.849089996957677","42.403938540487445","72.9985403831347","89","1"
"42.523507539784795","54.84056364302317","97.0313100950805","31.83659381527981","28.370336480390062","66.35304838817812","45.53406283500644","90","0"
"86.24760171160538","18.747623606185357","103.14404201909852","82.39365845816467","20.62751996025499","52.694321427835376","66.75975570392583","91","0"
"45.71529503365216","47.922484567234","71.45928601335586","57.81933140100088","34.311545246704355","41.64002153234609","29.22083633287778","92","1"
"56.871589099576255","61.476781607443584","46.587365843937384","28.197822400473456","24.449328840295596","43.68219495352023","65.9138867200736","93","0"
"61.49164474019048","40.250481694360225","45.446938860048675","37.33873639225092","45.39935099319871","53.60091177718341","85.12714791792587","94","1"
"79.89624269083112","76.68148709477506","65.5418161519832","58.992554200862756","44.99169174653889","67.28106082247945","30.637020934154762","95","1"
"26.18818678688511","41.82868191402531","64.98079687796144","58.29205516247845","32.51288021120281","47.21676603867488","86.12591320404455","96","1"
"37.09437127425903","73.99739309394754","58.88313738438543","53.39901701339258","31.6706987439136","86.3382915788549","45.04150353499709","97","0"
"53.722925487812155","35.336405691992596","84.19661053804813","66.8851410857549","52.024938376546245","31.034512767851247","89.4994999162821","98","1"
"39.24863108174592","12.957846386059527","99.15653681914242","57.37809168736719","31.931255634416846","25.053079189093392","72.1420460959558","99","1"
"29.82845927613591","14.106333475791862","45.11563108003865","79.02478074809811","-4.414237079841325","40.96082779711181","70.01479613786995","100","0"
"32.70345424439289","40.583041152042874","105.96444819221895","44.49423134377258","49.04183853612983","28.54142789289236","75.75199173765597","101","1"
"51.528772606525074","64.32971426220088","79.62288054896871","78.37027940849997","39.95146744999656","31.951453595487695","50.71752229129169","102","0"
"69.15976321188444","74.72060284657802","52.24113755548354","36.405276165552394","-8.16661590176021","46.592368748197586","44.35552434756642","103","0"
"83.01791250272905","48.85213867686831","86.93378251757144","35.40295384419196","2.917674246885529","57.171710951684084","56.20228746241588","104","1"
"83.12843941497033","22.436939299007854","46.2574476397982","25.839575252500882","4.2926504101143586","51.33867495879827","87.87317316474457","105","1"
"36.407326722320285","26.665313433205213","84.57025603662555","88.3680268334659","36.71808611261898","66.56724426599568","40.584645843988","106","1"
"31.73156367662094","44.88469689503338","75.08750657336138","70.35498110983278","47.62536379728758","67.44406321319322","62.65065193033452","107","1"
"27.604336389283333","61.602952576676344","103.558442643462","82.70862229075381","51.42187883991011","43.472263979922204","87.35488318400614","108","0"
"55.33832900419683","61.757618424529795","44.55186439218953","43.92064302383575","-5.303267566144541","64.76555351363824","30.12318179516356","109","1"
"75.5169760337409","68.37450475901","73.73891072609558","86.4739512540808","-0.9526317001004401","48.27976693548869","77.25180993076532","110","1"
"22.107432750637074","36.08339680945323","106.60591796963305","45.47747767910337","24.208563305534806","26.962070116869516","54.60373558208984","111","0"
"58.43728938063931","26.41907155263067","101.04144349895856","54.47283799337413","-1.8768070681596392","52.55997753030608","89.01682961972617","112","0"
"49.364538158036076","75.4786161352607","101.18684843636458","38.104932614676","18.55079475790758","70.98575350310031","62.58514705161841","113","0"
"44.94442172445947","17.68678453561091","101.78146655493592","41.99604300482956","-7.884893778798659","66.51743726227137","70.52721269685415","114","0"
"53.0208648038175","45.14549199980998","68.0286506807711","91.37706248411149","14.882295752186518","74.46696667206423","77.2315971306079","115","0"
"43.79043493125441","60.56423810395293","87.491127558605","74.69334042664848","-5.801444797914936","41.266165287964505","33.73924122424813","116","0"
"45.191237739508345","63.815107989829045","46.743771649537614","90.48789834839678","-5.945108508523248","23.671044687025795","43.13223715860267","117","1"
"30.752020249710654","25.878274164245354","96.3183439048585","82.76116268912169","18.250643984684995","72.46686812875681","87.99167019054195","118","0"
"57.565934653936125","56.899642892171784","47.36789357144373","28.898538945040062","41.03501011284294","74.60432051106199","62.93059800101133","119","0"
"64.63691425594352","39.49726607049452","45.89301425896474","62.440170796845464","-8.849763366926869","86.38191253116533","41.610564435318395","120","0"
"52.492233472541194","69.73966982084715","59.71472969693912","69.93670089978194","24.206383853630268","82.68363436013037","38.387494081006786","121","1"
"61.31717625169141","75.73096739619031","107.90431665595719","44.779913296180766","-2.5615665306369912","57.38873739804829","87.30118418211588","122","0"
"76.88917784764806","52.69358778960625","59.956538647406255","71.20525847248064","0.020717385538098654","59.32352153898637","33.95089917875446","123","0"
"75.00969518977436","51.551240170495056","71.13804094514532","72.15764271965845","38.594318948343144","79.40578043173188","33.589201375102874","124","1"
"21.7283897841033","29.583363793715527","96.12166699284037","87.9593055309469","-9.044113341452995","56.66685367616256","35.46361653918093","125","1"
"36.6776081151752","47.89203366649076","54.323086569093064","69.09824649444045","8.267261725427968","43.62697269003164","88.68633379232753","126","0"
"63.725057670813555","57.08457181599846","100.35258784606401","48.88079192893335","15.903940814510339","40.829875565848596","67.45801745790878","127","0"
"45.81015248150732","75.22103169538147","63.97696811924515","65.02917793422552","-8.281503024697841","80.86934876101257","21.92423517802621","128","1"
"77.71027237101548","54.1365985206347","51.646612278716624","26.421812738583565","30.47080877959529","43.90555446638397","41.23485612401757","129","1"
"23.711925898987797","19.619713244600078","62.64789493494602","82.98285394292309","1.8005945524376443","29.661270578290413","28.011187738650648","130","1"
"49.96038102256819","14.396034824412245","97.83120518409055","75.26193737941632","43.627599914605796","20.353739116406302","26.71886826595972","131","0"
"36.79393644832949","63.915279196658844","62.14406876486241","80.34622215641751","42.78730464135316","50.34681479110801","47.716870782580045","132","1"
"67.49464140132713","21.043976360876655","86.49554340042233","88.18822468141956","6.680512591459287","60.11555979570265","58.02399615683719","133","1"
"36.8294826319684","44.734537043443474","57.86462732393738","42.08063951482602","-2.919376535987677","34.92655028691785","56.443049798444605","134","0"
"54.76898580864453","66.94783601319739","58.1314264685981","91.80752309733427","24.810779100020714","83.86073876376871","29.72173761278094","135","0"
"30.964843020294886","19.819118832735846","81.97996839708537","43.783301140701866","54.43792118834335","37.93758631990771","69.41968205901325","136","1"
"78.29231158469509","71.58263755217811","91.34286701724338","50.43396974478328","22.385383700146694","44.49147629670783","30.629503093769124","137","1"
"25.084047584110486","18.35536772924622","90.78748790024306","80.39405209813734","14.483093877168276","51.89676515532024","33.031739690443175","138","1"
"27.155198384438883","22.53072771081716","96.80316128542614","87.98020218992257","8.731085730810275","71.62471059598944","52.2670545530669","139","1"
"59.331375904724624","14.243059974827032","63.94036262508886","55.0564688893668","-6.752324609399327","83.88540619064582","57.89854335613465","140","0"
"38.51302843437382","10.247640637196971","84.10544053816426","48.35118801803699","16.906230318694018","28.488030697600305","52.474639520493625","141","0"
"53.62084760931747","57.871598382929264","47.99291613696969","59.04774906881097","7.285923551646075","24.80239097096926","78.30285302602417","142","0"
"63.06747335553976","49.15921552459961","45.03193376277241","27.020287750092475","3.884187022392606","39.11080766896471","48.13701924426064","143","0"
"55.90945593593724","66.46497193369558","97.81959089583407","82.31995385763366","33.89495756684785","44.517509195181944","84.59347928322322","144","0"
"20.588779511215918","61.938378555310905","72.50630276165666","34.444241971552465","-5.0847570552346575","84.49086511283531","56.697433358978756","145","0"
"47.98472109426842","19.21515114376532","106.98333640541037","90.79511026486412","54.5529343467945","49.87370682621633","48.79981373407426","146","0"
"82.30691421249117","34.79038082442286","110.41951223891641","90.32675371166039","24.32356465932801","63.15235107782657","81.04150658514025","147","1"
"34.23409360746736","41.898785931567645","60.063487229312294","77.88504692662686","3.2417901069721147","48.658319760807025","85.61043142535112","148","1"
"40.77510729217968","54.11484607539648","51.854465995015396","54.45359153500635","30.735029532248507","18.960980481712507","27.28237647081069","149","0"
"47.237734953902994","77.46800606355359","67.06156404015456","87.47951686362084","57.68977926038853","66.11479391541333","22.77176660693104","150","1"
"44.357627932963744","26.617098149247084","101.49082762527053","62.11478771782066","15.365692023363199","61.02182734076948","30.981228415365017","151","0"
"71.01620113709856","72.33206211461405","97.88867138216355","42.1164254565323","16.61677288581623","83.83377474960173","71.77689898879228","152","1"
"32.59313582046287","33.60075524570021","109.7257218561262","63.55050719944364","41.5098963620912","74.3760246074798","58.228171489114374","153","1"
"48.6121664868304","46.45837804916557","78.37168596627166","79.58574936058032","13.50254400938056","78.51192482546143","44.86671477932201","154","1"
"64.70077619770029","52.35347228063645","86.70379778151613","55.770935666596515","24.964350807300395","85.85808497967199","27.37293463711027","155","0"
"53.81609737594367","71.51647998717024","75.83270836557375","50.820551951488454","43.47327424564551","85.67540765902407","26.42990336781068","156","0"
"22.116585202601733","44.85271369333342","50.58764636096902","59.03405764060808","44.744666634845174","69.29715882944988","31.721786191405407","157","1"
"30.472108758896102","54.78925612548183","73.31567887483564","29.710276764079328","0.20835967857528104","82.44436357660636","77.28974011351897","158","0"
"34.544379552870446","25.983682070783388","103.93538524695967","30.45733087232106","6.923580269924702","39.804016248975934","72.26411490560005","159","0"
"65.80079089792588","50.52201140127474","73.48131484708176","89.8881030324334","36.7081015534409","79.72174815187167","77.59274088828758","160","1"
"31.21047110127693","76.37724729487535","92.83196956088824","46.334849142582016","1.9028273298786331","86.15607456495049","39.31974786518496","161","0"
"64.89627326897826","13.329294656851554","86.29751133522946","86.64476870350262","19.80971838553707","20.474017873045675","53.137264189292466","162","1"
"44.25934853561935","12.546122997760145","108.13298367690481","31.51199894515676","-8.399747337769096","76.66140723965358","41.84646845673595","163","1"
"80.91772448632832","60.46554561794639","52.55842427870735","58.05100740768137","-4.054994023511355","21.79945351519363","59.599066020248635","164","1"
"48.5703468770808","9.989701572120632","94.16957532885431","58.72651249821759","53.14393354546729","20.75437553592416","85.63473026130387","165","1"
"51.60831183721436","49.73155130588097","110.1153082615379","71.77383936314897","24.381984822137365","27.803802593567664","32.03484564465956","166","1"
"62.95452035258947","29.3985093310191","93.3153073413458","83.1024597398541","58.15112088164504","67.95348607702081","88.42767762165838","167","1"
"86.38682992016899","52.19256699613561","73.33337560708951","83.15139086420224","37.47363001648483","76.5862562908302","63.748264245408855","168","1"
"27.963962597076744","72.16476252151274","88.94726203446871","75.26480292520196","14.182504160392309","54.69815466833183","62.75802140153929","169","0"
"51.76603714240964","35.12022250520872","52.6988541471336","66.18029231052938","28.471944277666825","63.87408439245871","64.75882892492912","170","0"
"58.885004712225154","73.7018825470847","69.732454493761","62.52390567683524","29.77282068019817","68.33076860577101","62.33334753846338","171","1"
"33.18400960326701","75.54543220997903","69.25336898451872","48.33099257963757","3.6823524435603296","85.68210261627968","47.477928859397416","172","1"
"28.788937702652937","31.647138295657598","77.6603681570222","72.64704206700681","35.446367619771266","32.68022032656365","88.21949804574368","173","1"
"45.50894879534006","18.34170036064851","44.489911237269055","36.18115988185838","36.675324904073136","49.912120919140314","75.79570401720216","174","1"
"73.20899605729933","20.094896674168282","90.20941237561615","67.58850790515302","51.87584699750329","79.06335736189023","77.1329015724163","175","0"
"26.454769463539673","51.21748595299121","99.49727172216907","85.14906034497125","-3.3951814307213546","36.383805811883924","86.3841678725341","176","1"
"74.62951899975889","53.19195733217218","55.53819912561616","48.10346601131758","28.280083927128235","49.74948109766779","23.51685454916324","177","0"
"61.41989337611723","25.055178840713992","95.37085645301735","32.82441236051652","56.34332413805734","80.46199156636119","67.77832299932012","178","1"
"31.25087720268415","10.526728251362195","46.06661745649254","60.1520366342193","24.181531943483893","58.07619221459697","65.90008871742154","179","0"
"41.43595331851099","72.4551057232008","57.99504537788251","31.00188741329933","25.27900042271178","63.94780372942936","30.937653466335718","180","1"
"75.10956703721108","65.73665447160658","108.58198476447518","45.437410439899665","-1.8828050692922176","69.06291511787488","85.25294236490865","181","0"
"21.73405829334531","25.121563893957862","52.44786331179715","75.85586784114524","5.1156754763058565","25.027462588777524","43.4079705118171","182","1"
"53.71265596071281","65.80646264628416","62.53978390514897","50.9447645812844","55.71354466502828","72.22092681883119","36.717469069287766","183","0"
"41.58977463054598","62.47565925076836","66.38567084117895","83.72531415925506","35.86239426405302","43.81189411879962","78.12869467327744","184","1"
"68.87972669869559","73.6818320786508","68.94654759600488","85.84047449840973","46.254577396084755","23.719013211182432","60.540985761043","185","1"
"86.70625606014003","25.449273560331065","70.06672082525355","77.9018941527694","55.36705157211463","59.77155637983868","59.68866486461664","186","0"
"56.50497393331116","45.24746692750227","59.74246022640729","89.29310937279908","-5.808888630118528","23.233782409044018","31.742082875956676","187","0"
"78.09385912763292","14.92369194099229","49.104645909254046","81.48419846575511","30.06029116086808","49.485043145030936","86.17519418138232","188","1"
"75.72233779747617","69.58855680704431","60.96751175519978","27.89484401624001","44.19106711267159","53.313587554475625","38.8351796575661","189","0"
"27.48420370318195","42.79524847055542","73.54508349517086","41.93613325657137","31.47714722808251","21.734614057442073","43.344330712791006","190","1"
"40.03990163026774","62.13024971078531","90.24413805143524","46.04714161498853","22.03776300493576","32.16170939848038","36.82274145600846","191","1"
"67.26694115291008","23.551962133744134","72.92758508514598","81.74156461913589","1.3445678851192149","80.31563402837574","81.18869265509727","192","1"
"42.36685391397935","76.29164798610599","106.11227050937572","79.37985012504008","3.7170918367996038","31.238439221487308","69.21251794950408","193","0"
"26.84375533106381","76.63720497699344","44.096591433996494","35.70192928081952","1.9057042671243174","48.44380274813981","59.70115600560483","194","1"
"50.84987430638369","11.900991952046331","45.52120681821942","27.716337172825664","-8.078399879047229","82.4792549994017","75.37028450675288","195","1"
"69.22226842808473","28.196231721817263","77.8832827689829","74.02544956244138","0.7830000384664579","41.2416223051458","85.20467376895095","196","0"
"47.58160414973553","42.56092605620737","66.5909165132267","47.233908577709414","39.762907701675644","63.7965572133422","66.66335799597294","197","1"
"57.79117386031026","41.26789681142403","46.5355683318445","40.980632053314565","32.17504945666002","61.43668843232759","60.27138839074318","198","1"
"66.92725313578765","59.43279818687395","83.7974541574226","45.42500203782906","-2.2278043238963967","76.18192770270126","45.73725057075079","199","0"
"29.17935214737502","50.97195059198144","98.83325828817681","35.1004769737139","8.311232885203328","71.62552212618338","22.474656510331634","200","0"
"84.84259080539303","31.861010123485357","46.1129670179736","88.4330154020604","7.467794401479434","79.56379756483697","81.59306228161594","201","0"
"86.1304807471203","14.181406872906551","94.87063507512684","71.34829998203773","12.167040005966232","83.78559875101676","27.635253893147606","202","0"
"47.273654687924115","68.49172731776558","64.91972543230241","42.129572282682915","13.923013502131763","76.46089108101533","30.30266467304989","203","0"
"60.07068611148004","56.807958610901935","63.22686202507151","52.16616714964175","20.618872653998704","56.35683349897971","85.02865977136918","204","1"
"72.61503067219056","60.04777632098086","99.31953713550988","56.049518368838534","46.04714560642297","53.93971647926335","61.28471863615886","205","0"
"59.46640613994288","62.755406172462926","63.012315269257854","74.43560885576979","3.7699293333426063","69.32655587480384","56.717366791787995","206","0"
"35.454713579679755","33.5483537683885","59.64883458839521","71.56319841889943","18.95775380903046","54.11142018003943","65.3614522593719","207","0"
"49.106804227602034","69.21008267901291","85.05411959852448","73.89227772246521","57.56800394027037","36.83015426379685","73.9411891610648","208","0"
"55.19914026764575","77.72940652083201","109.43110174532637","26.05339565382212","15.575389715487699","69.46074942770075","22.860401003274724","209","0"
"34.418289165463385","60.924537035236256","90.1347804646852","77.62039991683962","10.916348119891605","36.339029456324646","50.40993608845353","210","1"
"69.00131382541895","59.29079684590323","88.61216564163229","92.51353049007393","28.1200436959607","60.94030058799501","29.56929717544991","211","0"
"66.68958767905718","48.278579513014456","89.48450986924101","36.86523749320925","16.43930515073387","85.99834233041513","68.96620975732458","212","1"
"36.85620838516717","29.401786175041906","61.640345704365856","73.8712158132699","42.0068679119354","44.998439427943076","77.03220738483535","213","1"
"20.270823295163353","53.47850256909571","76.66831426524831","69.68035952655775","26.136424549179782","51.616716013515266","55.550839514047134","214","0"
"81.0811451574237","77.02204783256538","71.22835348785475","91.05197222321398","45.897283168173985","52.975371898147316","78.74710683287287","215","1"
"25.303796718030917","35.663143034545385","99.81874775871592","63.53223535357691","46.007404966405915","78.84775156432053","56.101991096417024","216","0"
"29.538506174600982","49.66094003333526","110.52350190142042","57.26267242881495","57.79121013238331","56.22389447394742","79.84301456059211","217","0"
"76.21976503615522","22.258754864390717","103.89010782910637","89.61954046874432","5.4242097970785785","74.74468274313816","76.08319722533312","218","1"
"84.84491204102221","36.12868659914902","69.1876558185848","67.52187673793392","-1.5129910722850077","32.230907572200046","65.63709445148058","219","0"
"82.18255841700673","59.15086177170406","82.1797924270634","79.84791545674061","4.478533720129835","25.324170948681864","53.73812733572896","220","1"
"76.33421615567643","63.936158340977244","72.82343029704421","60.888452033201105","52.220576119549065","76.32752958507008","48.90882553932026","221","0"
"59.44712793818203","70.34137624137094","100.68384687832415","64.11403366116465","18.04624233056806","21.5923491919751","34.39615872670696","222","0"
